Code,Name,Description,NameSort,Logo,SourceLastEdition,SourceISSN,SourceCountry,Language,SourceArchivedSince,SourceFinArchive,SourceDomaine,SourceFrequency,PreviousEdition
FRR_P,La République du Centre,"La République du Centre est un quotidien régional français fondé en 1944, basé à Orléans. Publié en format tabloïd, le journal est présent dans les départements du Loiret et de Eure-et-Loir (région Centre). Sa diffusion est de 32,382 copies (2017). Des conditions particulières peuvent s’appliquer pour cette source.
","République du Centre, La",frr_small.gif,2024-11-30T00:00:00,0221-1750,France,,2011-04-26T00:00:00,,Généraliste,Quotidien,2024-11-29T00:00:00
CHR_P,Restauration Collective,"Restauration Collective est un magazine économique et technique de référence destiné aux cadres, acheteurs et gestionnaires de collectivités ainsi que des sociétés de restauration et  des grandes administrations intervenant sur le marché. Il fournit des informations claires et précises, sur les thèmes qui les concernent au quotidien, comme la gestion, l'hygiène, la diététique, la sécurité alimentaire et l'élaboration des menus.",Restauration Collective,chr2_small.gif,2024-11-01T00:00:00,2498-2571,France,,2011-08-01T00:00:00,,Consommation,Mensuel ou bimensuel,2024-10-01T00:00:00
ALG_P,"Le Réveil (Alma, QC)","Hebdomadaire publié le jeudi à Alma. Exact reflet de la collectivité qu'il sert, Le Réveil constitue la meilleure et parfois la seule source de nouvelles locales.","Réveil, Le (Alma, QC)",alg_small.gif,2024-11-28T00:00:00,,Canada,,2024-05-23T00:00:00,,Généraliste,Hebdomadaire,2024-11-21T00:00:00
PSD_P,Revelstoke Review (BC),"Il rejoint plus de 1800 foyers et commerces dans ce centre historique du chemin de fer, situé entre les chaines de montagnes Monashee et Selkirk.",Revelstoke Review (BC),psd_small.gif,2024-11-28T00:00:00,,Canada,,2019-09-05T00:00:00,,Généraliste,Hebdomadaire,2024-11-21T00:00:00
PQN_P,"The Review (Keremeos, BC)",The Review dessert la région de Keremeos.,"Review, The (Keremeos, BC)",pqn_small.gif,2024-11-28T00:00:00,,Canada,,2019-09-05T00:00:00,,Généraliste,Hebdomadaire,2024-11-21T00:00:00
FIV_P,La Revue de l'Alimentation Animale,"Cette revue couvre l'actualité des industries de la nutrition animale à travers des articles, des entretiens et des présentations d'événements importants du secteur en France ou à l'international. Elle s'adresse aux professionnels de l'alimentation animale.
","Revue de l'Alimentation Animale, La",fiv_small.gif,2024-10-23T00:00:00,0242-6595,France,,2019-02-11T00:00:00,,Agriculture et foresterie,Mensuel ou bimensuel,2024-09-25T00:00:00
UCR_P,La Revue des Collectivités locales,"La Revue des Collectivités Locales offre une synthèse de l'actualité et des événements marquants, des initiatives locales et la mise en œuvre de solutions d'équipement dans les territoires","Revue des Collectivités locales, La",ucr_small.gif,2018-04-11T00:00:00,1779-577X,France,,2017-06-01T00:00:00,2018-04-11T00:00:00,Politique et gouvernement,Mensuel ou bimensuel,2018-02-13T00:00:00
MRV_P,La Revue nationale de la chasse,"La Revue nationale de la chasse est le magazine mensuel des chasseurs. Il s'adresse à tous les chasseurs passionnés qui s'intéresse à la chasse sportive, de loisir et de plaisir. C'est un magazine d'actualité et d'information claire où le lecteur s'informe sur tous les aspects couvrants ce domaine. Archives manquantes entre 2013 et 2020.","Revue nationale de la chasse, La",mrv2_small.gif,2024-11-13T00:00:00,1961-0890,France,,2011-11-29T00:00:00,,Sports,Mensuel ou bimensuel,2024-10-16T00:00:00
RU_P,La Revue Parlementaire,"La Revue Parlementaire est un magazine français consacré à la vie parlementaire, politique et économique. On suit, mensuellement,  l'activité de l'Assemblée Nationale et  du Sénat. On y retrouve des dossiers portant sur les enjeux nationaux et internationaux de l'heure.","Revue Parlementaire, La",ru_small.gif,2015-10-01T00:00:00,0002-077X,France,,2008-12-01T00:00:00,2015-10-01T00:00:00,Politique et gouvernement,Mensuel ou bimensuel,2015-09-01T00:00:00
CNR_P,"Le Richelieu (St-Jean, QC)",Hebdomadaire communautaire local distribué dans la région de Saint-Jean-sur-Richelieu et offrant une couverture de l'actualité locale.,"Richelieu, Le (St-Jean, QC)",cnr3_small.gif,2024-11-19T00:00:00,0832-3828,Canada,,2011-02-01T00:00:00,,Généraliste,Hebdomadaire,2024-11-12T00:00:00
IRH_P,"The Richmond Hill Liberal - North Edition (Newmarket, ON)","Édition du nord du journal Le Richmond Hill Liberal. Il publie depuis plus de 128 ans.Il couvre la ville de Vaughan, de Richmond Hill et Thornhill.","Richmond Hill Liberal, The - North Edition (Newmarket, ON)",irh2_small.gif,2023-09-14T00:00:00,,Canada,,2019-01-24T00:00:00,2023-09-14T00:00:00,Généraliste,Hebdomadaire,2023-09-07T00:00:00
IRB_P,"The Richmond Hill Liberal - South Edition (Newmarket, ON)","Édition du sud du journal Le Richmond Hill Liberal. Il publie depuis plus de 128 ans.Il couvre la ville de Vaughan, de Richmond Hill et Thornhill.","Richmond Hill Liberal, The - South Edition (Newmarket, ON)",irb2_small.gif,2023-09-14T00:00:00,,Canada,,2019-01-24T00:00:00,2023-09-14T00:00:00,Généraliste,Hebdomadaire,2023-09-07T00:00:00
PSE_P,Rimbey Review (AB),"Rimbey Review couvre l'actualité de la ville de Rimbey et des alentours, en Alberta.",Rimbey Review (AB),pse_small.gif,2024-11-26T00:00:00,1489-5358,Canada,,2019-09-03T00:00:00,,Généraliste,Hebdomadaire,2024-11-19T00:00:00
PSF_P,Rossland News (BC),Il met l'emphase sur les nouvelles de la communauté. Il couvre toute la région entre Rossland et Fruitvale.,Rossland News (BC),psf_small.gif,2024-03-07T00:00:00,,Canada,,2019-09-05T00:00:00,2024-03-07T00:00:00,Généraliste,Bihebdomadaire ou trihebdomadaire,2024-02-29T00:00:00
LRU_P,Le Rugby Magazine,"Le Rugby Magazine est rédigé pour les passionnés de rugby. Ce trimestriel délivre des enquêtes inédites sur les équipes et joueurs. Il contient, entre autre chose, des confidences et photos des plus grands moments du rugby.","Rugby Magazine, Le",lru_small.gif,2012-02-01T00:00:00,2102-0477,France,,2012-02-01T00:00:00,2012-02-01T00:00:00,Sports,Bimestriel ou trimestriel,
SZ_P,Rural Roots North (SK),"Fondé en 1991, Rural Roots informe la population de Prince Albert en Saskatchewan.",Rural Roots North (SK),sz2_small.gif,2017-06-22T00:00:00,1197-124X,Canada,,2008-08-24T00:00:00,2017-06-22T00:00:00,Généraliste,Hebdomadaire,2017-06-15T00:00:00
SFY_P,Rural Roots South (SK),"Rural Roots South est une publication du journal The Prince Albert Daily Herald, édité par Star Press. Il est publié à chaque Mercredi.",Rural Roots South (SK),sfy2_small.gif,2017-05-24T00:00:00,,Canada,,2012-05-16T00:00:00,2017-05-24T00:00:00,Généraliste,Hebdomadaire,2017-05-17T00:00:00
PSG_P,"Saanich News (Victoria, BC)","Il a été fondé en 1986. Des terres agricoles de Prospect Lake aux criques escarpées de 10-Mile Point, le Saanich News dessert une communauté fière et diversifiée de plus de 100 000 habitants.","Saanich News (Victoria, BC)",psg_small.gif,2024-11-27T00:00:00,0838-9217,Canada,,2019-09-06T00:00:00,,Généraliste,Hebdomadaire,2024-11-20T00:00:00
ISE_P,"The Sachem (Caledonia, ON)",The Sachem est un journal communautaire desservant la municipalité de Caledonia en Ontario et ses environs,"Sachem, The (Caledonia, ON)",ise2_small.gif,2023-09-14T00:00:00,,Canada,,2019-02-14T00:00:00,2023-09-14T00:00:00,Généraliste,Hebdomadaire,2023-09-07T00:00:00
SE_P,Sackville Tribune Post (NB),"Hebdomadaire desservant la ville de Sackville au Nouveau-Brunswick. Reflet de sa communauté, le Sackville Tribune Post constitue la meilleure et parfois la seule source de nouvelles locales.",Sackville Tribune Post (NB),se2_small.gif,2020-03-25T00:00:00,0049-4658,Canada,,2008-06-18T00:00:00,2020-03-25T00:00:00,Généraliste,Hebdomadaire,2020-03-18T00:00:00
WW_P,The Saint Croix Courier (NB),"Pour 145 ans, le Saint Croix Courier a servi la région du comté de Charlotte du Nouveau-Brunswick et est donc un des plus vieux journaux publiés de façon continuelle. De l’industrie de l’aquaculture qui anime Blacks Harbour et  St. Stephen au tourisme St. Andrews et les vues pittoresques des îles Campobello et Grand Manan, le comté de Charlotte est une région riche et diversifiée. Le Saint Crois Courier livre des nouvelles pertinentes, les sports, les événements communautaires à des milliers de foyers chaque semaine.
","Saint Croix Courier, The (NB)",ww_small.gif,2024-05-29T00:00:00,0841-9000,Canada,,2011-08-16T00:00:00,2024-05-29T00:00:00,Généraliste,Hebdomadaire,2024-05-22T00:00:00
PSH_P,Salmon Arm Observer (BC),Salmon Arm Observer est un hebdomadaire grand format disponible sur abonnement distribué à près de 4 000 foyers et commerces tous les mercredis.,Salmon Arm Observer (BC),psh_small.gif,2024-11-28T00:00:00,,Canada,,2019-09-04T00:00:00,,Généraliste,Hebdomadaire,2024-11-21T00:00:00
SAL_P,"Salt (Halifax, NS)",Salt est un magazine hebdomadaire de 24 pages publié le jeudi dans la région métropolitaine d'Halifax.,"Salt (Halifax, NS)",sal_small.gif,2020-03-26T00:00:00,,Canada,,2020-02-13T00:00:00,2020-03-26T00:00:00,Généraliste,Hebdomadaire,2020-03-19T00:00:00
LSA_P,Santé Revue,"Pour être au courant des dernières nouvelles dans le milieu de la santé : médecine, nutrition et nouveaux produits. A chaque numéro,  Santé Revue propose un grand thème : stress, régime, beauté, santé et exercices physiques. De plus, des spécialistes offre leur expertise en la matière.",Santé Revue,lsa_small.gif,2011-08-17T00:00:00,1298-681X ,France,,2011-08-17T00:00:00,2011-08-17T00:00:00,Santé,Bimestriel ou trimestriel,
LSB_P,Santé Revue Seniors,"Ce magazine est dédié aux Séniors. Il propose des rubriques abordant les thèmes de la psychologie, de la nutrition, de la santé et de la prévention.",Santé Revue Seniors,lsb_small.gif,2011-10-25T00:00:00,2105-5823,France,,2011-10-25T00:00:00,2011-10-25T00:00:00,Santé,Bimestriel ou trimestriel,
WSA_P,Saskatchewan Sage,Saskatchewan Sage est une publication mensuelle desservant les autochtones de la Saskatchewan.,Saskatchewan Sage,wsa_small.gif,2016-08-01T00:00:00,1206-0313,Canada,,2010-01-01T00:00:00,2016-08-01T00:00:00,Généraliste,Mensuel ou bimensuel,2016-04-01T00:00:00
IMS_P,The Scarborough Mirror - East Edition (ON),Édition Est du journal hebdomadaire The Scarborough Mirror. ,"Scarborough Mirror, The - East Edition (ON)",ims2_small.gif,2023-09-14T00:00:00,,Canada,,2019-01-24T00:00:00,2023-09-14T00:00:00,Généraliste,Hebdomadaire,2023-09-07T00:00:00
ISI_P,The Scarborough Mirror - North Edition (ON),Édition Nord du journal hebdomadaire The Scarborough Mirror. ,"Scarborough Mirror, The - North Edition (ON)",isi2_small.gif,2023-09-14T00:00:00,,Canada,,2019-01-24T00:00:00,2023-09-14T00:00:00,Généraliste,Hebdomadaire,2023-09-07T00:00:00
ISJ_P,The Scarborough Mirror - South Edition (ON),Édition Sud du journal hebdomadaire The Scarborough Mirror. ,"Scarborough Mirror, The - South Edition (ON)",isj2_small.gif,2023-09-14T00:00:00,,Canada,,2019-01-24T00:00:00,2023-09-14T00:00:00,Généraliste,Hebdomadaire,2023-09-07T00:00:00
MSJ_P,Science et Vie,Science et Vie est un magazine mensuel français de vulgarisation scientifique. Archives manquantes entre 2013 et 2020.,Science et Vie,msj2_small.gif,2024-11-22T00:00:00,0036-8369,France,,2011-11-23T00:00:00,,Sciences et technologie,Mensuel ou bimensuel,2024-10-25T00:00:00
MSM_P,Science et Vie - Guerres et Histoires,"Créé en 2001, ce bimestriel explore toutes les époques et tous les continents. Science et Vie - Guerres et Histoires est un espace d’échanges entre les lecteurs et la rédaction. Il est une déclinaison de la marque Science et Vie.",Science et Vie - Guerres et Histoires,msm2_small.gif,2024-11-06T00:00:00,2115-967X,France,,2020-02-13T00:00:00,,Sciences humaines et sociales,Bimestriel ou trimestriel,2024-10-16T00:00:00
MSK_P,Science et Vie Découvertes,Science et Vie Découvertes est un magazine scientifique français mensuel destiné aux enfants de 8 à 12 ans. Il s'applique à les guider dans leur observation du monde et leur exploration des sciences. Archives manquantes entre 2013 et 2020.,Science et Vie Découvertes,msk2_small.gif,2024-11-13T00:00:00,1291-1690,France,,2011-11-09T00:00:00,,Sciences et technologie,Mensuel ou bimensuel,2024-10-16T00:00:00
MSL_P,Science et Vie Junior,Science et Vie Junior est un magazine mensuel scientifique français destiné à la jeunesse. Il permet aux jeunes de mieux connaître le monde qui les entoure en abordant l'actualité scientifique et technique. Archives manquantes entre 2013 et 2020.,Science et Vie Junior,msl2_small.gif,2024-11-13T00:00:00,0992-5899,France,,2009-04-18T00:00:00,,Sciences et technologie,Mensuel ou bimensuel,2024-10-16T00:00:00
LSC_P,Science Magazine,"Pour toute l'actualité scientifique, Science Magazine est une référence en la matière. Dédié aux passionnés de sciences, il est considéré comme une mine d'informations fiables, aux thématiques multiples. Chaque numéro traite d'un sujet largement illustré. L'espace et son infini, la reproduction ou la création des océans, rien n'est laissé de côté. Il n’y a pas d’archives pour cette publication entre aout 2012 et janvier 2014",Science Magazine,lsc_small.gif,2014-05-01T00:00:00,1777-0173,France,,2012-01-24T00:00:00,2014-05-01T00:00:00,Sciences et technologie,Bimestriel ou trimestriel,2014-02-01T00:00:00
LES_P,Science Revue,"Science Revue  est un magazine trimestriel de vulgarisation scientifique. Pour expliquer l'évolution de l'homme et de son environnement naturel et technologique, Science Revue offre un panorama complet de toutes les découvertes scientifiques dans tous les domaines et revient sur plus de 2000 ans d'histoire. Chaque numéro est articulé autour d'un grand thème qui permettra de découvrir les phénomènes les plus complexes. Du monde animalier, en passant par les nouvelles technologies, la chimie et les sciences naturelles, tout l'univers scientifique est dévoilé dans toute sa diversité. Un excellent magazine amateur pour les passionnés de sciences. Il n’y a pas d’archives pour cette publication entre février 2012 et décembre 2013",Science Revue,les_small.gif,2014-04-01T00:00:00,1621-9066,France,,2012-01-10T00:00:00,2014-04-01T00:00:00,Sciences et technologie,Bimestriel ou trimestriel,2014-01-01T00:00:00
SCA_P,Sciences et Avenir - La Recherche,Sciences et Avenir - La Recherche a été créé en 1947. Il s'agit d'un magazine mensuel consacré à la vulgarisation scientifique. Archives manquantes entre 2010-01-21 et 2016-03-31,Sciences et Avenir - La Recherche,sca3_small.gif,2024-11-21T00:00:00,2740-7675,France,,2008-02-01T00:00:00,,Sciences et technologie,Mensuel ou bimensuel,2024-10-24T00:00:00
AS_P,Seaway News / Cornwall Express,The Cornwall Seaway News est créé en 1985 par Rick Shaver. Il s'agit d'une publication anglophone. C'est un journal communautaire ontarien basé à Cornwall. Cornwall Express est une section en français comprise dans le journal Cornwall Seaway News.,Seaway News / Cornwall Express,as2_small.gif,2024-11-20T00:00:00,1197-950X,Canada,,2009-01-02T00:00:00,,Généraliste,Hebdomadaire,2024-11-13T00:00:00
HSL_P,"Senior Living (Halifax, NS)","Cette publication mensuelle s'adresse aux aînés des Maritimes en leur poposant des articles sur la santé, les nouvelles régionales, la culture et des conseils pour un mode de vie sain et heureux.","Senior Living (Halifax, NS)",hsl_small.gif,2020-02-24T00:00:00,,Canada,,2014-11-25T00:00:00,2020-02-24T00:00:00,Consommation,Mensuel ou bimensuel,2020-01-27T00:00:00
HBI_P,Senior Living (NL),"Senior Living est publié 10 fois par an par Saltwire. Il est inséré dans The Telegram, Western Star et les journaux communautaires de Terre-Neuve-et-Labrador.",Senior Living (NL),hbi_small.gif,2020-03-28T00:00:00,,Canada,,2019-10-26T00:00:00,2020-03-28T00:00:00,Généraliste,Mensuel ou bimensuel,2020-02-22T00:00:00
LSF_P,S'Enrichir Magazine,"S'enrichir magazine offre des suggestions pour réduire dépense et consommation. À travers ce trimestriel, parcourez des dossiers concernant les moyens légaux pour augmenter ses revenus. Investissement, création d'entreprise, nouvel emploi, créneaux et revenus sont quelques-uns des thèmes abordés dans cette revue. Un recueil intelligent d'opportunités et d'astuces pour économiser et rentabiliser son argent. Ce magazine a cessé de publier en janvier 2013",S'Enrichir Magazine,lsf_small.gif,2012-07-01T00:00:00,1959-0504,France,,2011-01-28T00:00:00,2012-07-01T00:00:00,"Finance, gestion, assurance",Bimestriel ou trimestriel,2011-10-25T00:00:00
NK_P,The Shelburne County Coast Guard (NS),"The Coast Guard est un hebdomadaire régional desservant la ville et le comté de Shelburne en Nouvelle-Écosse. Il offre des nouvelles, des éditoriaux et des articles sur les sports.","Shelburne County Coast Guard, The (NS)",nk_small.gif,2016-01-26T00:00:00,,Canada,,2006-04-11T00:00:00,2016-01-26T00:00:00,Généraliste,Hebdomadaire,2016-01-19T00:00:00
AAL_P,Sherbrooke.info,Journal hebdomadaire qui couvre l’actualité de la région de Sherbrooke.,Sherbrooke.info,aal_small.gif,2024-11-28T00:00:00,,Canada,,2023-10-05T00:00:00,,Généraliste,Hebdomadaire,2024-11-21T00:00:00
HBU_P,"Shuswap Market News (Salmon Arm, BC)","Shuswap Market News est un journal hebdomadaire qui dessert les communautés de Salmon Arm et Lakeshore en Colombie-Britannique. Il couvre les nouvelles locales, les sports, le divertissement et la société. Eagle Valley News et Shuswap Market News  fusionnent avec le Salmon Arm Observer en avril 2024.","Shuswap Market News (Salmon Arm, BC)",,2024-10-17T00:00:00,,Canada,,2019-04-05T00:00:00,2024-04-19T00:00:00,Généraliste,Hebdomadaire,2024-04-19T00:00:00
PSM_P,"The Similkameen Spotlight (Princeton, BC)","Il a été fondé en 1948. Il dessert les communautés de la vallée de Similkameen, incluant Princeton, Hedley, Keremeos, Coalmont et Tulameen.","Similkameen Spotlight, The (Princeton, BC)",psm_small.gif,2024-11-28T00:00:00,,Canada,,2019-09-05T00:00:00,,Généraliste,Hebdomadaire,2024-11-21T00:00:00
ISL_P,The Smiths Falls Record News (ON),"Couvre les nouvelles locales, les sports et les activités communautaires de la ville de Smith Falls, dans l'Est de l'Ontario.","Smiths Falls Record News, The (ON)",isl2_small.gif,2023-09-14T00:00:00,,Canada,,2019-02-14T00:00:00,2023-09-14T00:00:00,Généraliste,Hebdomadaire,2023-09-07T00:00:00
SR_P,Le Soir,"Le Soir est le quotidien francophone le plus important de Belgique. Fondé en 1887, il est édité par la société Rossel & Cie S.A. à Bruxelles et a un tirage de 66,267 copies (2015) durant la semaine pour un lectorat de  412,860 personnes (2017) en Belgique et dans le monde. Réputé pour son indépendance, il est une excellente source d'informations, d'analyses et de commentaires sur les grandes questions du monde et du temps, comme sur les nouvelles belges ou locales.","Soir, Le",sr2_small.gif,2024-11-30T00:00:00,1375-5668,Belgique,,2013-03-13T00:00:00,,Généraliste,Quotidien,2024-11-29T00:00:00
QSL_P,Le Soleil de Châteauguay (QC),"Hebdomadaire desservant la région de Châteauguay au Québec. Exact reflet de la collectivité qu'il sert, Le Soleil de Châteauguay constitue la meilleure et parfois la seule source de nouvelles locales.","Soleil de Châteauguay, Le (QC)",qsl3_small.gif,2024-11-20T00:00:00,,Canada,,2014-06-04T00:00:00,,Généraliste,Hebdomadaire,2024-11-13T00:00:00
